Traduzido Patch 1.1(Em Revisão) - Usar Este	
D9B19EA54B555A2061C6B595AC230E8A=Picareta oficial usada durante a temporada recorde do Worker #7692, onde eles tiveram uma média de 35,8 pedras quebradas por turno!	D9B19EA54B555A2061C6B595AC230E8A=Official game-worn pickaxe used during Worker #7692's record-setting season where they averaged 35.8 broken rocks per shift!
B19B210F42F688BE35A7298D64264B36=Oh, provavelmente nem é preciso dizer, mas: cair no planeta gasoso matou o Olhoclope. Apenas pensei em esclarecer.	B19B210F42F688BE35A7298D64264B36=Oh it probably goes without saying but: falling into the gas planet did kill the Eyeclops. Just thought I would clarify.
715B2CCC4C35E445D4BFFEBF1A8926E4=Ah, olha isso! Você acabou de ganhar um Cristal de Dobra! | Colecione um monte desses, certo? E traga-os todos para mim. Eu troco algumas coisas boas por eles. | A propósito, desculpe por espionar você. Invadi seu traje e estou observando tudo pelo seu visor. Muito divertido.	715B2CCC4C35E445D4BFFEBF1A8926E4=Oh, look at that! You just got a Warp Crystal! | Collect a bunch of those, yeah? And bring 'em all to me. I'll trade you some good stuff for 'em. | Sorry for spying on you, by the way. I hacked into your suit and I'm watching everything through your visor. Very fun.
8F04C7D94CE35D436DCEDEAD58F29CD9=Ah.	8F04C7D94CE35D436DCEDEAD58F29CD9=Oh.
F31E93AD4433E094CA7783824BA499AF=Ok vamos lá: Dr. Gurgula. Você pode conhecê-lo como o inventor dos micróbios tradutores e de várias outras coisas úteis que nos ajudam. Coisa muito boa né? Correto, mas... e se houvesse um segredo mais obscuro além do que você conhece. E se esse homem não fosse o que você pensava. Bem, esse é o caso. Ele tem um segredo mais sombrio para ele. você sabia que ele é	F31E93AD4433E094CA7783824BA499AF=Ok here we go: Dr. Gurgula. You may know him as the inventor of translator microbes and various other helpful things that help us. Very good thing, right? Correct, but... what If there was a darker secret beyond what you know. What if this man was not what you thought. Well that is the case. He has a darker secret to him. Did you know he's
2D231E99457FCBF08F1213B33D5C0A63=Tudo bem? Não estou interessado em favelas. Além disso, já existe um tópico sobre isso, então vaza daqui caralho.	2D231E99457FCBF08F1213B33D5C0A63=Ok? Not interested in slums. Plus there's already a thread about those so fuck outta here.
6984747E446277A35146EB8F90456A97=Ok, isso parece uma merda	6984747E446277A35146EB8F90456A97=Okay that sounds like it sucks
7FD54B68469AF8FCA5D3459AC283D06A=Ok!	7FD54B68469AF8FCA5D3459AC283D06A=Okay!
80986F0240F30EE9B3AF4F9D7BBB6777=Ok, então uma Mochila a Jato normal é legal. Todos nós concordamos com isso. Mas e se pudesse ir mais rápido? Isso seria basicamente insano, certo? Não tem como isso ser feito? Isso é o que você está pensando? Bem, adivinhe: você pode fazer isso com o Intensificador da Mochila a Jato. Relaxe e pare de fingir que não pode ser feito.	80986F0240F30EE9B3AF4F9D7BBB6777=Okay, so a regular Jetpack is cool. We all agree on that. But what if it could go faster? That would basically be insane, right? There's no way it could be done? That's what you're thinking? Well, guess what: you can do it with the Jetpack Booster. Chill out and stop pretending it can't be done.
"BDC43BA743676B49D80DD3891ECB2BD6=Ok, então alguns Gatlians têm ""buracos de truques"" únicos que os permitem realizar proezas biológicas incríveis: Kenny permite que ele lance poderosos Tiros Gosmentos em inimigos, plataformas giratórias ou o que você decidir que deve ser coberto por gosma verde. Deixe tudo gosmento até que Kenny fique sem energia (nesse caso, alimente-o com Gatterall) ou a Nickelodeon vai nos processar (nesse caso, contrate alguns advogados para nós. Pague por nossos advogados. Faça. Dê suporte para jogos indies.)"	"BDC43BA743676B49D80DD3891ECB2BD6=Okay, so some Gatlians have unique ""trick holes"" that allow them to perform incredible biological feats: Kenny's lets him launch powerful slimy Glob Shots into enemies, spinning platforms, or whatever you decide should be covered in green slime. Slime everything until Kenny runs out of energy (in which case, feed him some Gatterall) or Nickelodeon sues us (in which case, hire us some lawyers. Pay for our lawyers. Do it. Support indie gaming.)"
118169044A438FD7188FC490B89C59DB=Ok, então não há nada de errado em suar. Alguns alienígenas apenas suam mais do que outros. Não tire sarro do Sam Suado. Este você não deveria rir. Não é engraçado.	118169044A438FD7188FC490B89C59DB=Okay, so there’s nothing wrong with being sweaty. Some aliens just sweat more than others. Don’t make fun of Sweaty Sam. This one’s not one you’re supposed to laugh at. It’s not a funny one.
F2B4CBBC458FC50901A2819258D5CF53=Escada Antiga	F2B4CBBC458FC50901A2819258D5CF53=Old Ladder
9239632845EE0BC779106791731D0A3C=Old Town	9239632845EE0BC779106791731D0A3C=Old Town
243F977443C333904829B7970AFB9032=Desfiladeiro de Old Town	243F977443C333904829B7970AFB9032=Old Town Gorge
1604BE8F4C9AF22C5A600AA189A010C6=Salão de Old Town	1604BE8F4C9AF22C5A600AA189A010C6=Old Town Saloon
BDBDF9734750A93B4BAFF3B4196F983C=Oliver adora passar todo o seu tempo em sites e ter seu cérebro fodido com eles. Os únicos pensamentos que seu cérebro ainda pode gerar neste momento são vagamente racistas ou sobre desenhos animados sensuais.	BDBDF9734750A93B4BAFF3B4196F983C=Oliver loves spending all of his time on websites and getting his brain all fucked up from them. The only thoughts his brain can still generate at this point are either vaguely racist or about sexy cartoons.
70AA5D9C495939C927F4EFBF6765A8F5=Ollie Ollie Oxenfree	70AA5D9C495939C927F4EFBF6765A8F5=Ollie Ollie Oxenfree
950B44684D097AA857F63B999A787B36=Ollie Vercloseoff	950B44684D097AA857F63B999A787B36=Ollie Vercloseoff
C3477B1949E1F5816211EC81C0F17973=Traje Ômega	C3477B1949E1F5816211EC81C0F17973=Omega Suit
0B60D2A6487089598EC520B90A3A4BF7=Estou indo, hehe.	0B60D2A6487089598EC520B90A3A4BF7=On my way, hehe.
923AB16C4C2DE9EC314D1497693D1B8D=Uma vez eu usei um pequeno teletransportador para meter uma bala na cabeça de um chefe da máfia. Na verdade, ela se teletransportou para o crânio do homem. O mesmo resultado que disparar, é claro, mas achei divertido.	923AB16C4C2DE9EC314D1497693D1B8D=Once I used a small teleporter to send a bullet into a mob boss's head. As in actually teleported it into the man's skull. Same result as firing it of course, but I found it amusing.
"86F78A5643DA7EFF3F21FB8804E24490=Uma das brocas de Krubis, arrancada diretamente de seu cadáver. O que é ""meu"" é seu, como dizem."	"86F78A5643DA7EFF3F21FB8804E24490=One of Krubis' drills, ripped straight from his corpse. What's ""mine"" is yours, as they say."
"EC1FA03648A319CEFD8B8FBE49C87FFC=Um dos mamilos de Nipulon. Você sabia que o nome dele não tem nada a ver com a palavra ""mamilo""? É apenas uma coincidência que ele tinha alguns."	"EC1FA03648A319CEFD8B8FBE49C87FFC=One of Nipulon's nipples. Did you know his name has nothing to do with the word ""nipple""? It's just a coincidence that he had some."
1BC2825B4C15CC38FBFA94822704128F=Uma das principais revistas de estilo de vida para artrópodes - mas não pense que você não pode se divertir se tiver vértebras! Aprenda a transformar um greeble em um ensopado ou use as escamas de um hologróide para animar a sala de blooble da sua casa!	1BC2825B4C15CC38FBFA94822704128F=One of the leading lifestyle magazines for arthropods - but don’t think you can’t enjoy it if you’ve got a vertebrae! Learn how to turn a greeble into a stew or use a hologroid’s scales to liven up your home’s blooble room!
70BFADCF4D071C92D1956CAFCFDD56EC=Uma das principais coisas que podem acontecer quando você se clona é que seus clones eventualmente tentarão matá-lo e tomar seu lugar. É por isso que o Removedor de Clones™ ainda vende tão bem até hoje. Dito isso, não há realmente nada no Removedor de Clones™ que o torne diferente de sua arma do crime de alta tecnologia do dia-a-dia.	70BFADCF4D071C92D1956CAFCFDD56EC=One of the main things that can happen when you clone yourself is that your clones will eventually try to kill you and take your place. That’s why Clone Remover™ still sells so well to this day. That said, there’s really nothing about Clone Remover™ that makes it different from your everyday hi-tech murder weapon.
2570B92648E13589DA4031B4F1D64773=Um dos piores tópicos que já vi. Bloqueado.	2570B92648E13589DA4031B4F1D64773=One of the worst threads I've ever seen. Locked.
A121D4A04099E79478C51DB8A3D1338F=Macacão	A121D4A04099E79478C51DB8A3D1338F=Onesie
DD3D3F764D93D38025D6CBA0C9C3C082=Abrir Inventário	DD3D3F764D93D38025D6CBA0C9C3C082=Open Inventory
649C005C4B4454EBB09CCA8CA913717D=Abra o Pacote	649C005C4B4454EBB09CCA8CA913717D=Open the Package
EE6EA6194419034EDD51589FD3AF3CB1=Orange Lazarus	EE6EA6194419034EDD51589FD3AF3CB1=Orange Lazarus
9C3D8E17421FE59DB2FD89B792799B6D=Além da Periferia	9C3D8E17421FE59DB2FD89B792799B6D=Out-Outskirts
AD9E4AB442AA06B95C409A9D02F99A74=Periferia	AD9E4AB442AA06B95C409A9D02F99A74=Outskirts
58A01437471682D8C848268F208E0B4E=PAUSADO	58A01437471682D8C848268F208E0B4E=PAUSED
FD7EF67D457F2C37A12B86B463E24D70=PASSANDO UM TEMPO EM PORT TERRENE	FD7EF67D457F2C37A12B86B463E24D70=PORT TERRENE HANGOUT
CB36D1524131EC15BF8E2C9E7806F05A=PORTAL<cf>FALHOU	CB36D1524131EC15BF8E2C9E7806F05A=PORTAL<cf>FAILED
F3AF406D4EF791B040682FB743E2A33F=PORTAL<cf>ABERTO	F3AF406D4EF791B040682FB743E2A33F=PORTAL<cf>OPENED
22EC7A7E4E374DC31F7B83BF7CC01994=PORTAIS	22EC7A7E4E374DC31F7B83BF7CC01994=PORTALS
DA1D4DA04B8ADE211220CB9505E999E9=PRESSIONE QUALQUER BOTÃO PARA INICIAR<cf>TRADUZIDO POR JUMPMANCLUB BRASIL 2022-2023	DA1D4DA04B8ADE211220CB9505E999E9=PRESS ANY BUTTON TO START
EDF387CB4D91B5973058AD924BF03D1B=PRESSIONE QUALQUER TECLA PARA INICIAR<cf>TRADUZIDO POR JUMPMANCLUB BRASIL 2022-2023	EDF387CB4D91B5973058AD924BF03D1B=PRESS ANY KEY TO START
860370424FE20B0AFEA0B18B5244234F=ANTERIOR	860370424FE20B0AFEA0B18B5244234F=PREV
A4CA79784835395D77FD2EBDC4EDBB44=PROSSEGUIR A PÉ	A4CA79784835395D77FD2EBDC4EDBB44=PROCEED ON FOOT
C12E207F4283C432BF4E578689566BAC=Pintado por Jorb. Honestamente, parece uma merda de cachorro completa.	C12E207F4283C432BF4E578689566BAC=Painted by Jorb. Honestly it looks like complete dogshit.
F9735D0C4CB1310F504C16AFAFC61888=Pintura	F9735D0C4CB1310F504C16AFAFC61888=Painting
44F104074ADCCFEE36E3E0AEC4EECE3B=Panela	44F104074ADCCFEE36E3E0AEC4EECE3B=Pan
6B6D7DD144149784508996B675BBA9FA=Brunchos Saborosos Grelhados	6B6D7DD144149784508996B675BBA9FA=Pan-Seared Tasty Brunchos
71931C8E4ECD3BD7BB8CF9BCC8C37AC4=Grafite Paranóico	71931C8E4ECD3BD7BB8CF9BCC8C37AC4=Paranoid Graffiti
C337B85E49D6B7A3A8CF24AE6DD71DDD=Parte de um dPefeito equilibrado para quem busca um desafio. Se você quiser relaxar e curtir a história, recomendamos o easyhat.iet, desde que você esteja comendo como um pedaço nojento de sujeira.	C337B85E49D6B7A3A8CF24AE6DD71DDD=Part of a balanced dPefect for those seeking a challenge. If you want to relax and enjoy the story, we recommend the easyhat.iet as long as you're eating like a disgusting piece of filth.
667399994AE8F10D556E60B1F5808050=Parte de uma dieta balanceada, desde que você coma como um pedaço nojento de sujeira.	667399994AE8F10D556E60B1F5808050=Part of a balanced diet as long as you're eating like a disgusting piece of filth.
69D38EA94379307B53A7BFA56CFCDBD4=Menu de Pausa	69D38EA94379307B53A7BFA56CFCDBD4=Pause Menu
1B76B0404D5D1BFAA736A8A5BB3889B6=Pague sua conta no Applebee's.	1B76B0404D5D1BFAA736A8A5BB3889B6=Pay your bill at Applebee's.
FFA766E841C3AD3E4040168CF9EBAFFA=Klagorsh Descascado	FFA766E841C3AD3E4040168CF9EBAFFA=Peeled Klagorsh
7C9260ED4D770437EE203DB1790EAF2A=Xixi Cocô	7C9260ED4D770437EE203DB1790EAF2A=Peepee Poopoo
63E47D9646240B959DA9769BDD482BB2=Baçodebalas	63E47D9646240B959DA9769BDD482BB2=Pelletspleen
F89E4E474045CD4CDB86FAB4E60526D6=O Extraordinário Faz Tudo	F89E4E474045CD4CDB86FAB4E60526D6=Pencil Pusher Extraordinaire
BB753181413D64A82B82B8A303E4F4F9=Me escreve!	BB753181413D64A82B82B8A303E4F4F9=Pencil me in!
8A5ACE8A405FE6E6DB16D19F353686EE=Lombo com Crosta de Pimenta	8A5ACE8A405FE6E6DB16D19F353686EE=Pepper-Crusted Sirloin
"073E336041FD60CFEA3B059727DA48E4=Perfeito para pendurar na parede como uma mensagem. (A mensagem é ""Eu acho que transar é uma merda."")"	"073E336041FD60CFEA3B059727DA48E4=Perfect for hanging on the wall as a statement piece. (The statement is ""I think getting laid sucks."")"
B59B57814DEEFDEC766C14B3B55D75FC=Perfeito para proteger órgãos vitais e fluido heterogêneo de hemolinfa ou manter alguma mudança de reposição.	B59B57814DEEFDEC766C14B3B55D75FC=Perfect for protecting vital organs and hemolympha heterogeneous fluid or keeping some spare change.
03864D9F456F6CFFE72586A0C1490755=Pesos	03864D9F456F6CFFE72586A0C1490755=Pesos
C3DCE165405A52A38CC01B825AB9306D=ProgressãoDePesos	C3DCE165405A52A38CC01B825AB9306D=PesosProgression
D49353314F8B1F4671A08492091E74F7=Caixote Mascote	D49353314F8B1F4671A08492091E74F7=Pet Crate
0FA68E174589C4920F7469B8C24B026C=Pegue Knifey	0FA68E174589C4920F7469B8C24B026C=Pick Up Knifey
EF150731455A1D91F66B649B685788EF=Pegue Lezduit	EF150731455A1D91F66B649B685788EF=Pick Up Lezduit
172B18574BA9AFD0A4A35AB8B21299BD=Pegue as Armas	172B18574BA9AFD0A4A35AB8B21299BD=Pick up the Guns
93EA9A944C776D6DF8F8C080A319C272=Picklorb em Conserva	93EA9A944C776D6DF8F8C080A319C272=Pickled Plaglorb
90A575D74E24EB46DA9FC9B5C9B886CB=Perfure 120 armaduras inimigas	90A575D74E24EB46DA9FC9B5C9B886CB=Pierce 120 enemy's armor
9256EF194480D13C101F0AA6F7954D33=Perfure 240 armaduras inimigas	9256EF194480D13C101F0AA6F7954D33=Pierce 240 enemy's armor
E923444245177A4FF0D6A2A9F1969C34=Perfure 30 armaduras inimigas	E923444245177A4FF0D6A2A9F1969C34=Pierce 30 enemy's armor
EBAEF0AE4F46865263E8FEB4B1942623=Perfure 480 armaduras inimigas	EBAEF0AE4F46865263E8FEB4B1942623=Pierce 480 enemy's armor
5AEDE9CA401AC9C55FB4339094B9EE26=Perfure 60 armaduras inimigas	5AEDE9CA401AC9C55FB4339094B9EE26=Pierce 60 enemy's armor
E272C09642942E03D5D64D9D27823368=Pilar\nPedaço	E272C09642942E03D5D64D9D27823368=Pillar\nChunk
AF7E7149402B42DB9A99528DF33FEA6E=Banco Almofadado	AF7E7149402B42DB9A99528DF33FEA6E=Pillow Stool
F6FE84B243B90697F6D250B2A1D0E5EF=Tubo 1	F6FE84B243B90697F6D250B2A1D0E5EF=Pipe 1
9A74F2E24310EEA194D3EA8AAB30123B=Tubo 2	9A74F2E24310EEA194D3EA8AAB30123B=Pipe 2
FDB3D7F74111FDA6B19327936DC585D6=Pirata	FDB3D7F74111FDA6B19327936DC585D6=Pirate
6C1F16224F36181241785EB1E7338951=Colocar no Espaço	6C1F16224F36181241785EB1E7338951=Place In Space
1C9F41404FE7E2E641E5EF932AF37314=Planeta:	1C9F41404FE7E2E641E5EF932AF37314=Planet:
2F31B3874B474854C09556B7D88C6EC3=Cartão Jogável para Obter	2F31B3874B474854C09556B7D88C6EC3=Playing Card To Get
B5A5BACA4E3C13142B96C38CFD58268C=Reproduzindo Favoritos	B5A5BACA4E3C13142B96C38CFD58268C=Playing Favorites
"267F086A43B15BAF571CA5922513E4EE=Por favor, volte e compre novamente no Mr. Keep's. | Mr. Keep's: sua escolha número um para equipamento de caça de recompensas de segunda mão. | Por favor, responda ""MANTER INSCRIÇÃO"" para cancelar a inscrição."	"267F086A43B15BAF571CA5922513E4EE=Please come back and shop again at Mr. Keep's. | Mr. Keep's: your number one choice for second-hand bounty hunting gear. | Please reply ""STAY SUBSCRIBED"" to unsubscribe."
401F956942ADCD71621EDCA1BE1AFE5F=Aguarde enquanto seu programa está sendo instalado	401F956942ADCD71621EDCA1BE1AFE5F=Please wait while your program is being installed
5AC0DB8D44F0EAF65F655D8E4DD88C4B=Muitas pessoas gostam de mim na vida real. Não preciso da validação que alguns obtêm da atividade online. Que tal isso: vou jogar a lâmpada fora. Ninguém vai ter a lâmpada. Eu suponho que vocês todos estão de boa com isso? Uma bela luminária de design indo para o lixo porque nenhum de vocês respondeu? Pois é isso que vai acontecer. E eu realmente farei isso se alguém não responder. Então, por favor, responda.	5AC0DB8D44F0EAF65F655D8E4DD88C4B=Plenty of folks like me in real life. I don't need the validation some get from online activity. How about this: I'll just throw the lamp away. Nobody gets the lamp. I assume you're all just fine with that? A nice designer lamp going into the trash because none of you replied? Well that's what's going to happen. And I'll really do it if someone doesn't respond. So please respond.
7063B2244381E4894B9C589A8E7D2DEA=Plugue	7063B2244381E4894B9C589A8E7D2DEA=Plug
22A19288445073F8BE2C5C950A9E713D=Pontos:	22A19288445073F8BE2C5C950A9E713D=Points:
E15DA0DA46A1514A48CBE887648A12BE=Casa Falsa Ponderosa	E15DA0DA46A1514A48CBE887648A12BE=Ponderosa Fakehouse
02CB034A48ECF219F534F988F7D046C5=Árvore de Merda	02CB034A48ECF219F534F988F7D046C5=Poopoo Tree
80FD03E34BDCCACD1BEEDCA5A375C02A=Estoure 20 globos oculares Grunt.	80FD03E34BDCCACD1BEEDCA5A375C02A=Pop 20 Grunt eyeballs.
7CCEF7214D98882AEEBBBB9B7C533883=Port Terrene	7CCEF7214D98882AEEBBBB9B7C533883=Port Terrene
09BAE16E417C81D595634DB244862298=Ostras de Port Terrene	09BAE16E417C81D595634DB244862298=Port Terrene Oysters
DC57BD7547A4C98392C0B1B52DF474A7=As falésias de Port Terrene são famosas por serem rochas.	DC57BD7547A4C98392C0B1B52DF474A7=Port Terrene's cliffs are famous for being rocks.
325EBF96495D123109D5DF9F5F485656=PortTerrene	325EBF96495D123109D5DF9F5F485656=PortTerrene
095EEF95475532D14CBC6384C98F7A50=Banheiro Portátil	095EEF95475532D14CBC6384C98F7A50=Porta Potty
1CC88CC545E6B4DE8E40B89510537BCD=Exaustor do Banheiro Portátil	1CC88CC545E6B4DE8E40B89510537BCD=Porta Potty Exhaust
568EC4654215E5C221E168850BC2DE59=TV portátil	568EC4654215E5C221E168850BC2DE59=Portable TV
08B27CC1484249C153ABB6AA621FE634=Portal	08B27CC1484249C153ABB6AA621FE634=Portal
11A8B402477F0323111FA59E7673C9D0=Portal Bloqueado	11A8B402477F0323111FA59E7673C9D0=Portal Locked
A58726024D41563012AB61A1B4A34E9E=Portal Fora de Serviço	A58726024D41563012AB61A1B4A34E9E=Portal Out Of Service
F67024EF4A9A95754DE424BE7145D21B=Portal para o Escritório de Clugg	F67024EF4A9A95754DE424BE7145D21B=Portal to Clugg's Office
483996D34453DEBA95F5179BA9FA3539=Portais	483996D34453DEBA95F5179BA9FA3539=Portals
C322EAC7407B7C62709C4EBC054D56E2=Post	C322EAC7407B7C62709C4EBC054D56E2=Post
C06CEE634212ABA8AF5A9DBDA74256AE=Qualidade Pós-Processamento	C06CEE634212ABA8AF5A9DBDA74256AE=Post Process Quality
C842F3384F7EA73E26D038A07F06A68D=Aumento Psíquico Pós-parto	C842F3384F7EA73E26D038A07F06A68D=Postpartum Psycheboost
0B6FBCFA402DE1327EA46BA959F32FE1=Preenus Suzette	0B6FBCFA402DE1327EA46BA959F32FE1=Preenus Suzette
"4CEFAE3748C4BCA3C46841956F864D9C=Pressione <bind id=""Crouch""/> para Agachar"	"4CEFAE3748C4BCA3C46841956F864D9C=Press <bind id=""Crouch""/> to Crouch"
"4A0A46B346965AA043A63D827DCB02D7=Pressione <bind id=""Dash""/> para um Deslize Poderoso"	"4A0A46B346965AA043A63D827DCB02D7=Press <bind id=""Dash""/> to Powerslide"
"A7B5582848B0F71E2FD1449BC5EE74D2=Pressione <bind id=""Fire""/> ao som do sino"	"A7B5582848B0F71E2FD1449BC5EE74D2=Press <bind id=""Fire""/> at the sound of the bell"
"413B262549028A7B0463B3A80731B72D=Pressione <bind id=""Fire""/> para disparar"	"413B262549028A7B0463B3A80731B72D=Press <bind id=""Fire""/> to fire"
"B038976B4407886F3372DA8DC9C5D86E=Pressione <bind id=""Fire""/> para disparar um tiro de espingarda"	"B038976B4407886F3372DA8DC9C5D86E=Press <bind id=""Fire""/> to fire a shotgun blast"
"4D4B070248C0D71061E17C8810262713=Pressione <bind id=""Fire""/> para disparar um dos filhos de Creature contra os inimigos"	"4D4B070248C0D71061E17C8810262713=Press <bind id=""Fire""/> to fire one of Creature's children at enemies"
"461C4FE149159A915BDDFF88994DBF95=Pressione <bind id=""Fire""/> para lançar um dos filhos de Creature e desativar caixas elétricas"	"461C4FE149159A915BDDFF88994DBF95=Press <bind id=""Fire""/> to launch one of Creature's children and disable electrical boxes"
"A826AE944F70732EE18559932C2A0061=Pressione <bind id=""Fire""/> para lançar um dos filhos de Creature através de canos e pequenos espaços"	"A826AE944F70732EE18559932C2A0061=Press <bind id=""Fire""/> to launch one of Creature's children through pipes and small spaces"
"C34D5AA0444ECF3C956AAB819B8E243C=Pressione <bind id=""InfoScan""/> para usar seu Escaneador de Informações"	"C34D5AA0444ECF3C956AAB819B8E243C=Press <bind id=""InfoScan""/> to use your Info Scanner"
"AF6A15D342088016D02560AE1F3363DE=Pressione <bind id=""Interact""/> perto de um sinal de Dobra Espacial para usar seu controle remoto de Dobra"	"AF6A15D342088016D02560AE1F3363DE=Press <bind id=""Interact""/> near a Warp Signal to use your Warp Remote"
"E6EF01DB470769024F02A78C6F6BCECE=Pressione <bind id=""Interact""/> em gaiolas humanas para teletransportá-los para o Refúgio Humano"	"E6EF01DB470769024F02A78C6F6BCECE=Press <bind id=""Interact""/> on human cages to teleport them to the Human Haven"
"B92753764681696CB63D3E8687A8B5EA=Pressione <bind id=""Interact""/> para agarrar os discos de gus"	"B92753764681696CB63D3E8687A8B5EA=Press <bind id=""Interact""/> to attach to gus discs"
"615CEAFA454845BCB2D0499DDBAFC326=Pressione <bind id=""Interact""/> para se amarrar a objetos magnéticos e hookbugs"	"615CEAFA454845BCB2D0499DDBAFC326=Press <bind id=""Interact""/> to attach to magnetic objects and hookbugs"
"7560FCC94A66E35EADAE39A8DC95FE84=Pressione <bind id=""Interact""/> para escalar paredes magnéticas com as BotasMag"	"7560FCC94A66E35EADAE39A8DC95FE84=Press <bind id=""Interact""/> to climb magnetic walls with the MagBoots"
"FF8DA7014F18542047F292B8B72D4306=Pressione <bind id=""Interact""/> para fechar pop-ups de spam"	"FF8DA7014F18542047F292B8B72D4306=Press <bind id=""Interact""/> to close spam pop-ups"
"F2A6811C4448E3D6E87365B772D30CBB=Pressione <bind id=""Interact""/> para sair"	"F2A6811C4448E3D6E87365B772D30CBB=Press <bind id=""Interact""/> to exit"
"A69A8A3940AB48DC0D9ACCBD9E124414=Pressione <bind id=""Interact""/> para interagir com objetos ou pessoas"	"A69A8A3940AB48DC0D9ACCBD9E124414=Press <bind id=""Interact""/> to interact with objects or people"
"357D36034D77024A256656B33E50B044=Pressione <bind id=""Jump""/> no ar para um salto duplo"	"357D36034D77024A256656B33E50B044=Press <bind id=""Jump""/> in mid-air to Double Jump"
"3D437C4B4FDBF67A89AF75889E5D8D32=Pressione <bind id=""Jump""/> para pular"	"3D437C4B4FDBF67A89AF75889E5D8D32=Press <bind id=""Jump""/> to jump"
"FE9F0C7544F1E1BA93FA5DA93E4D2516=Pressione <bind id=""SecondaryFire""/> para mirar"	"FE9F0C7544F1E1BA93FA5DA93E4D2516=Press <bind id=""SecondaryFire""/> to aim down sights"
"B79C222C4DCCC5A7811A4A94C83FC532=Pressione <bind id=""Sprint""/> para correr"	"B79C222C4DCCC5A7811A4A94C83FC532=Press <bind id=""Sprint""/> to toggle sprint"
"75E322CC4C436237AEF9C0995171EBD2=Pressione <bind id=""UICancel""/> para sair"	"75E322CC4C436237AEF9C0995171EBD2=Press <bind id=""UICancel""/> to exit"
"AD1AFD374D9F7FEBF68283A27E0D1419=Pressione <bind id=""WeaponAbility""/> para prender o filho de Creature a uma superfície, liberando seus tentáculos"	"AD1AFD374D9F7FEBF68283A27E0D1419=Press <bind id=""WeaponAbility""/> to attach Creature's child to a surface, unleashing its tendrils"
"2AC8AEBE465EF3994AD4CFA8978EE419=Pressione <bind id=""WeaponAbility""/> para disparar o Tiro Gosmento de Kenny em Splatforms com gosma verde neles"	"2AC8AEBE465EF3994AD4CFA8978EE419=Press <bind id=""WeaponAbility""/> to fire Kenny's Glob Shot at Splatforms with green goop on them"
"0EF57D454150174DB659498AE3B07392=Pressione <bind id=""WeaponAbility""/> para disparar a Bolha do Tempo de Sweezy no ventilador"	"0EF57D454150174DB659498AE3B07392=Press <bind id=""WeaponAbility""/> to fire Sweezy's Time Bubble at the fan"
"63AF29AB4D34B1C9D694EEB0B7CC488A=Pressione <bind id=""WeaponAbility""/> para reabastecer seu medidor de Buraco de Truque Gatlian rapidamente em combate"	"63AF29AB4D34B1C9D694EEB0B7CC488A=Press <bind id=""WeaponAbility""/> to refill your Gatlian's Trick Hole meter quickly in combat"
"07FBBFCC41717BBD8DF86A851C181901=Pressione <bind id=""WeaponBash""/> para abrir Lugloxes com Knifey"	"07FBBFCC41717BBD8DF86A851C181901=Press <bind id=""WeaponBash""/> to open Lugloxes with Knifey"
"2457773F4180895410CBAB8AECFB9755=Pressione <bind id=""WeaponBash""/> para esfaquear com Knifey"	"2457773F4180895410CBAB8AECFB9755=Press <bind id=""WeaponBash""/> to stab with Knifey"
"4D4CAC7B4B68CEFE32CD82828AD49AFD=Pressione <bind id=""WeaponSwap1""/> para equipar Kenny"	"4D4CAC7B4B68CEFE32CD82828AD49AFD=Press <bind id=""WeaponSwap1""/> to equip Kenny"
8342C0EF42700B6E4789A69FFAEEF281=Pressione ABILITY_TOGGLE para mudar para a habilidade Lançador de Discos do Gus	8342C0EF42700B6E4789A69FFAEEF281=Press ABILITY_TOGGLE to switch to Gus' Disc Launch ability
F6B47EE14F34FC43585111889D496DD3=Pressione SWAP_ABILITY para mudar para a habilidade Tiro Gosmento de Kenny	F6B47EE14F34FC43585111889D496DD3=Press SWAP_ABILITY to switch to Kenny's Glob Shot ability
7AB4146647B2F11226B204B5E7628297=Pressione qualquer tecla para definir um novo atalho de teclado	7AB4146647B2F11226B204B5E7628297=Press any key to set a new keybind
7B6FAC4F45F1E838561A96A447D648C8=Pressione os botões exibidos nas linhas de assinatura para ser produtivo	7B6FAC4F45F1E838561A96A447D648C8=Press the displayed buttons on the signature lines to be productive
A1C4C9194D576A604C0224AE448CE90F=Pressione para ver	A1C4C9194D576A604C0224AE448CE90F=Press to View
3F95030244AE9F0F197E20ABBF380248=Pressionado	3F95030244AE9F0F197E20ABBF380248=Pressed
80DDE88047004752098FBC9533909475=Arma anterior	80DDE88047004752098FBC9533909475=Previous Weapon
70C757D649D47D2C83549BA7289A5DB6=Fogo Primário	70C757D649D47D2C83549BA7289A5DB6=Primary Fire
0842C99B460FFEC089BDE99A44F6558F=Protanopia (Cegueira Vermelha)	0842C99B460FFEC089BDE99A44F6558F=Protanope (red weak/blind)
8DD621E24D4B15726728609F32001D0A=Protege o público em geral de seu bafo fedorento.	8DD621E24D4B15726728609F32001D0A=Protects the general public from your stank-ass breath.
CC55C3D9423000EECD7D3283E0FF3E98=Protege o público em geral de sua cara feia.	CC55C3D9423000EECD7D3283E0FF3E98=Protects the general public from your ugly mug.
147DFE8D4B157DD49BBD6881B5909681=Protótipo Hiperbong	147DFE8D4B157DD49BBD6881B5909681=Prototype Hyperbong
